u727188949316292609,1,0,2,0
u38661261,1,7,2,7
u134545441,14,0,2,4
u1531496234,2,0,2,6
u2147575780,2,0,7,5
u1967690522,2,0,16,0
u702354494,2,4,2,0
u2851561095,10,4,10,7
u182374354,2,4,15,0
u504899447,2,0,2,2
u19915362,10,4,1,0
u462856853,2,0,10,2
u978656265428701186,10,7,10,7
u191852934,10,2,10,0
u242009106,2,7,10,1
u535493621,15,8,2,1
u17223417,16,0,10,3
u4430502617,10,4,15,7
u28079772,2,4,16,3
u239314051,7,7,11,7
u823245705439547394,10,0,15,4
u22613843,2,7,1,0
u4099048259,10,4,14,7
u122073570,2,2,10,4
u52753292,2,7,14,3
u56768257,2,7,2,7
u156290470,10,2,10,7
u191797566,10,4,10,1
u79188223,10,2,10,1
u66967746,10,7,10,5
u20760637,2,7,0,4
u106730860,16,4,2,4
u59180074,2,0,2,7
u74506358,2,0,3,0
u15532569,2,7,10,4
u29447358,16,2,2,4
u38500966,16,7,2,1
u30913636,2,7,16,7
u376819013,10,0,10,4
u9624042,16,4,10,8
u205315827,14,4,2,0
u14445094,10,1,10,0
u524571803,16,8,16,8
u460364759,16,7,1,7
u53374143,10,4,2,7
u1665531,16,0,14,0
u249700990,16,4,14,7
u46408217,16,4,16,0
u115097756,16,7,2,7
u19616718,16,4,2,7
u35415477,16,4,16,1
u164691705,3,7,2,4
u1026411197669625858,14,7,2,2
u985688130509393920,14,4,6,7
u1184005697152806912,2,0,2,7
u961827567740239872,15,0,2,4
u1013916412325322757,16,2,2,2
u34245009,10,0,10,0
u138822469,10,2,16,0
u1072173097195757571,0,0,2,0
u790281974363648002,12,7,12,7
u457055072,16,8,12,7
u1227596095607324672,2,0,2,2
u3271362462,10,0,10,0
u2759493033,2,2,2,2
u992415332148137987,16,8,0,5
u172101003,12,0,2,0
u823672879640244224,2,0,2,1
u896081414600503296,10,2,10,7
u29993375,7,0,15,0
u968722512,16,8,0,0
u2937317667,12,7,16,0
u756838306436919296,12,6,2,0
u948073689546833920,10,3,10,4
u1405388186465882115,14,0,14,1
u2246559799,12,7,2,7
u3300979070,16,8,14,2
u1242187867566333952,12,7,1,2
u920015195858178053,2,7,2,1
u27047369,2,7,14,4
u928887426025754624,2,0,11,0
u1096348978147409920,12,7,2,4
u1009646450299596800,12,0,10,3
u977532061270540288,2,0,2,0
u934760090279739392,12,4,2,7
u413260425,2,0,2,0
u1094964511621173248,12,7,1,0
u2517041988,7,0,7,0
u1286421618315743234,14,4,1,0
u1401527487968972800,0,7,2,0
u1038929823257702400,2,0,2,7
u997312693274075138,12,4,10,0
u863705245439987712,12,0,14,7
u1060893724824268800,2,0,6,6
u115830493,12,0,12,0
u1022382600,2,0,2,5
u1090681681080664065,10,4,10,4
u3016028030,12,0,2,0
u1055400282690064384,12,7,14,0
u38683025,12,3,10,0
u137094454,15,7,11,0
u802535475810627584,12,7,5,0
u269163159,2,8,16,8
u1226946863485591553,16,8,10,1
u172790319,12,0,2,7
u966013755363643399,12,2,14,7
u979830716258291714,16,8,16,8
u915627613716189185,12,6,2,0
u800905483083255808,2,8,7,7
u900059646,12,7,2,7
u887827440772423681,12,4,3,6
u429571076,2,0,12,4
u2231830657,12,7,2,0
u2251265467,12,4,8,7
u1049701547628785664,0,2,0,2
u58506307,2,2,10,6
u941259192052146176,12,4,12,7
u48823687,16,0,14,7
u769244663970729984,2,7,16,0
u4149439258,12,7,12,2
u3123706408,12,0,11,7
u2978127683,12,0,7,0
u2167327416,12,0,8,0
u753562521219596288,12,0,14,0
u1058352975784132608,2,4,10,7
u2694612702,12,4,12,4
u2355944905,10,0,7,0
u1723103544,2,2,2,2
u1215203250548486144,16,8,7,0
u1082115000192389121,12,7,16,0
u929873948547960833,6,6,6,6
u783475162335285249,2,0,2,6
u1005670219,12,7,12,4
u816341993337081856,12,0,2,7
u824711983434006530,2,4,2,4
u859885856752107520,1,2,1,2
u909433049137471489,16,0,12,7
u937740899118759936,2,2,2,2
u938912878932799494,10,6,2,4
u994234941750829058,16,0,11,1
u1012018961314205696,2,1,2,1
u1037805013265866765,12,7,10,3
u1060762853106503681,2,2,2,2
u1051962304802291712,12,0,2,4
u464227881,2,7,7,0
u718173795010396160,12,7,2,0
u1235318574622834695,16,0,2,2
u877817431,12,7,2,2
u101800941,14,0,14,7
u2160899318,2,7,2,7
u3304849422,0,4,12,4
u61268528,14,4,2,1
u1154296937329246208,10,4,0,0
u1079611813782679552,10,0,1,0
u70615294,12,7,10,8
u3255324536,12,0,10,4
u736062536978550784,12,4,2,7
u3278308255,16,0,16,7
u1004620752476237824,12,7,12,8
u81507652,12,4,2,0
u3066412969,10,0,1,0
u2576126378,2,7,1,7
u2904435062,8,7,10,0
u155844883,2,4,2,7
u77732185,10,0,10,7
u2583287312,12,4,2,0
u71210524,12,4,2,4
u22988709,1,7,15,7
u16145473,2,4,10,0
u2326790071,12,7,12,7
u1339619325578240000,3,0,8,4
u780460754910732288,8,7,8,0
u960942480383528961,1,4,0,7
u47063142,10,2,7,7
u18811788,0,0,2,4
u151257881,10,2,10,1
u19055698,2,3,2,7
u920899075,10,2,12,4
u1229837593975517184,10,2,2,4
u17026589,16,7,1,7
u1491083406,2,4,0,0
u887468509021732865,16,2,16,7
u112475924,16,1,1,7
u91174164,14,4,11,0
u1195295918,0,0,2,0
u48473,16,8,0,0
u824353209938538498,14,1,2,0
u1960664785,7,0,7,0
u857055061553414144,16,1,16,2
u102080846,0,4,2,7
u231077077,10,1,2,8
u629007862,2,2,2,1
u89962372,2,7,10,6
u13683952,2,7,3,0
u990021928298594305,0,0,0,7
u32124032,10,2,0,7
u13616,16,0,13,0
u6858242,0,0,2,0
u20120268,0,1,1,2
u15228226,16,1,10,6
u71847080,16,2,3,7
u19285268,16,8,6,2
u27844182,10,2,12,0
u2364657150,2,4,14,4
u52796949,1,2,1,4
u1356028847137771521,16,1,11,0
u2573832608,10,2,2,7
u110821443,1,2,11,3
u467576758,10,3,16,7
u133623952,10,2,2,7
u113424792,10,5,10,4
u1082000847368679424,10,2,10,3
u1465481,16,8,8,0
u2729061,14,4,10,7
u14414706,16,8,2,1
u446461168,7,7,7,7
u20062160,14,7,1,2
u283258239,10,4,2,2
u1096205507348623360,10,1,10,3
u259529974,16,0,2,1
u34747812,10,7,2,4
u42836999,2,0,16,7
u426185685,10,2,2,7
u1279155295919443969,10,8,10,4
u885594949,10,6,16,2
u196264627,3,0,3,0
u291129749,2,7,2,7
u93964759,10,4,4,0
u50810344,2,0,2,0
u321563970,16,8,16,8
u1149822889517965312,16,0,8,0
u2887091908,16,2,2,0
u2316384882,10,4,10,6
u17818096,2,2,2,2
u956250134786002944,10,2,0,7
u593950896,10,7,15,2
u18536997,10,2,10,7
u774838,14,7,14,7
u365595013,10,4,6,8
u953084318347227136,14,7,2,0
u2864055989,0,0,10,7
u99830480,14,7,2,7
u2202163974,2,7,16,4
u901886689,1,0,1,0
u2579686013,16,0,10,7
u938779359543951360,10,2,10,1
u1018144154445144064,16,8,10,6
u19063472,12,7,5,7
u2776091545,12,7,12,0
u1165050299712589825,0,0,0,4
u603883536,10,0,14,1
u43934121,2,4,2,0
u784127753264037888,2,7,10,8
u98575337,10,8,0,0
u498521037,14,2,16,0
u22140392,10,2,1,2
u15305044,10,4,12,4
u917421961,10,4,1,7
u1639748756,10,8,1,8
u816592081200279552,11,0,10,6
u22780471,2,0,7,6
u1579120027,16,8,2,4
u45511008,2,7,13,7
u599535866,0,0,0,0
u16286962,14,7,2,1
u1186688667768651777,12,7,12,7
u181269400,14,4,4,0
u718162168760303617,2,4,12,4
u558240161,16,0,2,0
u57076191,2,8,0,0
u249351969,2,7,8,0
u292141642,2,7,1,2
u162134946,10,6,2,7
u4043106914,10,2,2,4
u314091789,0,0,2,0
u1488289106,2,7,2,2
u6074952,14,7,1,2
u113056960,16,3,8,0
u21174186,2,0,14,6
u15160493,16,7,16,7
u566414140,10,2,2,1
u4444196479,0,0,2,0
u559652727,10,2,7,7
u62648354,10,1,2,4
u2262028567,10,4,11,7
u384953560,10,2,0,0
u619168372,2,7,2,4
u236134810,7,6,7,0
u16262924,16,2,7,0
u500069464,10,0,3,7
u869145636,14,7,14,2
u196704627,2,0,14,0
u15973037,10,7,10,2
u78729443,11,0,0,0
u185609783,6,0,6,0
u117856715,10,2,10,7
u6480652,3,0,3,0
u772817865200263168,10,2,0,0
u945526625298460672,16,6,2,0
u14475298,14,2,14,0
u106028980,16,2,9,0
u2437105364,12,7,2,4
u136828692,16,2,2,4
u183372176,16,8,6,0
u854124657695367168,14,4,2,1
u832016437,10,4,2,7
u3345941951,7,7,7,7
u1270579924169035776,14,0,2,7
u212560938,16,2,13,7
u2979008907,14,7,14,7
u2845731895,16,4,6,1
u2013741,0,0,0,0
u156314187,10,2,2,2
u355591226,10,4,2,7
u763665948268265473,14,0,14,1
u230766361,14,7,10,4
u1280948390126325768,10,0,2,7
u1368395570042130435,10,2,0,0
u1030500158159695872,2,7,2,1
u2828554530,14,7,1,7
u116858823,10,2,7,6
u2335907222,2,6,10,2
u2968635633,10,2,2,4
u954778749051994113,16,8,0,0
u443148287,14,0,2,4
u87705507,2,0,14,7
u347877157,6,7,1,0
u326295039,14,7,14,3
u14616323,2,0,2,7
u1157283331509235713,14,0,14,6
u808464904575299584,1,4,14,4
u88762468,6,7,6,7
u794346991627010048,2,2,2,2
u103490228,2,0,2,1
u1354681717047476225,14,4,2,1
u387697086,2,7,10,7
u1079871661720195074,14,6,7,6
u18435784,10,2,10,5
u747222475461656577,7,0,7,0
u619050616,10,2,10,7
u303990408,2,1,10,4
u2774270693,7,0,2,3
u1905537918,2,7,7,7
u1244802760345821184,10,2,2,5
u15776837,9,0,0,0
u3689795235,16,8,7,0
u18460574,6,0,0,2
u74786465,2,0,2,4
u111767172,10,6,10,5
u54698729,6,6,6,4
u107773189,0,0,7,7
u1228946599,10,6,1,2
u16477634,14,7,0,0
u26110037,6,7,6,2
u19907840,0,0,14,0
u418780384,16,1,5,1
u12369372,8,0,10,2
u14550673,16,8,2,2
u117652722,0,7,0,7
u3434168595,2,7,1,0
u11374142,14,4,2,1
u237840690,8,0,8,1
u17189369,2,7,1,0
u1515728941,4,0,3,7
u18732270,10,0,0,4
u14869615,2,2,0,0
u810475989457391616,2,7,0,0
u81285400,2,0,2,0
u740819719347900418,10,4,10,3
u63707684,10,2,13,4
u2485711525,7,7,7,7
u465929514,16,4,14,7
u2308488378,14,7,14,6
u40684090,10,1,10,0
u1077339504,6,0,7,0
u121562670,16,0,3,0
u22074782,10,6,14,2
u264050862,3,0,0,5
u168769498,3,6,3,5
u344331268,14,2,14,7
u27938182,2,2,2,2
u755024353708892160,10,2,10,1
u29472053,16,8,8,0
u145353450,16,8,8,2
u16005250,0,7,5,6
u1146156811,14,7,14,4
u87989135,2,7,2,3
u958085612644552716,10,4,2,7
u393705173,10,2,10,7
u18559368,7,5,7,5
u36359142,0,0,10,7
u748434102789898241,0,4,0,0
u2558232205,0,7,0,7
u14702268,10,2,10,5
u1265726480,2,4,14,4
u16623443,10,1,14,2
u108140114,16,8,3,0
u1327195026,2,0,0,0
u295642096,10,0,10,1
u150392483,10,4,10,2
u498663728,10,7,10,3
u34691316,10,7,0,4
u95693222,16,4,2,0
u1079776144524754944,10,2,2,0
u1218657174139932685,2,4,1,0
u2461761384,10,7,10,2
u285198536,10,3,10,0
u34143160,1,7,10,1
u204698478,10,1,2,4
u725816161317724160,10,4,14,3
u125458893,10,2,0,0
u2219941644,1,7,10,4
u3807079047,16,2,10,6
u1354525178462576640,1,0,2,4
u185889478,10,2,1,7
u792060841524727808,2,0,1,4
u57338175,16,2,2,1
u105196688,1,7,0,0
u15027207,16,4,16,1
u522907771,10,1,10,7
u1216793092134723586,10,2,3,1
u37873233,10,7,2,4
u423178047,16,2,1,2
u1577442662,10,4,10,7
u138037459,10,4,10,7
u14135346,10,7,1,4
u114388293,10,2,1,2
u87951215,10,4,10,0
u2352629311,1,2,10,4
u970376432827453440,2,4,2,6
u17469492,10,4,10,6
u442835419,2,0,1,2
u1133476313778540547,10,2,1,2
u1052904220003893248,10,2,7,0
u24909606,2,0,2,7
u31978980,2,0,2,2
u1283775062,10,4,10,3
u432797602,2,2,2,1
u938524731002810368,2,0,0,0
u3028428803,16,4,10,3
u309970677,16,2,0,5
u877871339025182722,2,4,2,7
u3365962954,14,2,10,4
u22272558,2,0,0,0
u24503334,10,4,10,7
u796688306,10,4,2,7
u196867038,2,4,10,8
u589244564,10,4,1,7
u704667569765163020,10,1,3,0
u28744947,16,0,10,7
u747180772667228161,10,7,2,0
u3515015255,16,0,0,0
u2634124549,2,7,10,2
u386531412,10,2,2,0
u21432301,2,4,10,7
u55646295,2,7,2,2
u29540950,16,2,2,4
u278678759,16,0,0,0
u75679982,11,0,15,0
u728673283,10,3,0,0
u8273062,16,0,8,7
u1601188734,2,3,2,4
u534563111,16,2,10,2
u3937661,10,7,2,6
u14315150,1,0,1,3
u19432203,16,0,11,0
u117759812,2,0,2,8
u14183663,2,0,2,7
u15151706,3,0,8,0
u555264454,10,7,1,2
u143647636,0,0,2,7
u14180365,2,0,7,0
u105164603,10,0,10,7
u20992322,16,4,2,1
u409468260,16,4,16,2
u23847000,2,7,2,3
u17677608,16,0,2,0
u17298881,10,4,2,1
u31179862,10,3,14,4
u120293182,2,2,16,5
u115290697,8,0,10,7
u146937987,3,7,1,0
u56335250,0,0,3,0
u60648232,5,0,5,4
u614134623,1,0,9,1
u246677188,15,0,10,4
u43017766,2,4,2,4
u115878136,8,0,0,0
u22207520,0,0,0,7
u60053513,10,2,1,2
u2955117367,1,4,10,4
u744592927553249282,16,0,10,4
u371730289,16,2,2,7
u334430754,2,0,1,4
u148241803,13,1,2,1
u1251083774,10,4,10,7
u303783976,10,2,10,0
u2307766760,10,4,0,1
u2601301140,2,4,2,2
u76591925,16,4,16,1
u4098851654,10,1,10,7
u1135707841879085059,6,7,6,4
u107190473,9,7,0,7
u14503997,9,7,7,0
u318310715,2,4,2,7
u2278995820,10,7,2,4
u510528209,13,0,0,0
u48062712,10,4,10,1
u920277002858500096,13,0,0,1
u425695522,13,0,2,6
u337767301,10,2,10,6
u274093178,10,2,10,4
u270839361,10,0,10,3
u52424550,10,2,10,4
u72248630,10,2,13,1
u1530798872,2,0,10,4
u420351046,1,5,10,1
u999578121123848192,10,4,10,3
u1181196628667109377,2,0,15,7
u2597840239,12,4,0,7
u875071811951763456,10,4,2,0
u35212055,10,1,10,3
u143590548,14,4,14,2
u526559780,2,7,15,0
u18801105,12,4,10,3
u121077908,16,4,2,4
u3430525120,16,4,2,4
u241191056,2,0,0,4
u37929345,12,4,1,0
u903665568,12,7,2,0
u54488925,2,0,10,8
u253099487,0,0,2,0
u172496840,2,4,2,3
u21313105,0,0,0,4
u128429167,12,7,12,6
u24915458,12,7,1,4
u19401276,2,7,0,0
u727063773824081920,2,7,12,4
u44553548,10,4,10,4
u137319302,1,0,0,0
u44642902,12,0,14,7
u3040441925,16,0,3,0
u20507623,12,8,10,7
u188725330,10,3,7,0
u1157374431058178048,1,4,2,0
u130476846,10,4,10,1
u1096652871469289474,16,4,2,4
u701625216,1,1,4,0
u1085786884566118400,10,7,10,2
u2733966036,1,0,14,7
u731933122988773377,10,2,7,0
u863412220151160832,15,4,1,4
u599880425,10,6,10,1
u23061112,10,2,10,7
u827475494035664896,10,4,10,7
u1340012552,2,4,2,4
u243179359,10,7,10,2
u301941865,10,7,13,0
u238599538,16,8,13,7
u3266402922,10,4,10,2
u64991683,1,7,2,4
u1432622450,10,7,10,0
u149894554,3,7,7,6
u4624133423,10,4,2,2
u1272952160,10,2,10,7
u154172397,0,0,10,2
u29950404,1,7,1,4
u122066148,10,5,14,7
u22914063,10,2,16,0
u588441695,16,0,2,7
u116777432,1,2,10,1
u280535532,2,4,2,7
u2188961989,10,4,10,1
u123179325,2,0,2,2
u3003300111,10,4,10,7
u83185208,4,0,4,0
u3069374368,10,2,2,7
u3408650422,10,2,10,7
u485688281,0,4,16,0
u1366537530519154689,1,2,13,0
u523949557,16,2,15,0
u4606813693,10,2,16,8
u41539999,10,1,10,8
u53303554,10,0,10,3
u2707955850,10,1,12,8
u26677508,10,2,10,7
u289118612,10,2,11,6
u1355039797065076736,10,2,2,1
u19694637,10,3,16,0
u2540678306,2,2,2,2
u1249867292,10,3,10,2
u1310945286659997697,10,2,10,6
u166024333,10,4,1,2
u834078524277456897,10,1,10,3
u1088371662108676096,10,2,1,0
u1266355279,2,0,2,7
u808638164411842560,16,2,14,2
u19899980,10,2,7,0
u1413547891671519239,10,0,1,4
u939679358536507392,10,3,2,2
u45544324,10,6,10,0
u1052099707076395009,10,2,2,2
u341327946,13,0,10,0
u430452224,10,7,2,4
u2341433004,10,3,10,4
u1332076567774646273,10,2,10,1
u881708118903726080,10,3,2,2
u3794682452,10,4,2,4
u16110508,2,0,2,1
u993137216309383169,10,0,10,4
u32575348,10,2,10,0
u1107483560943013888,10,2,10,3
u1067109570231889921,2,7,2,3
u318055047,10,1,10,4
u29947296,5,6,7,0
u396349377,10,1,2,3
u39248787,10,7,10,6
u1078650774429679616,10,2,2,2
u111538914,10,2,16,8
u405482317,2,8,1,8
u525893577,5,0,16,7
u423035895,2,0,15,7
u246186918,10,0,15,7
u26361656,2,1,10,2
u148950709,10,4,2,3
u2227646515,10,2,1,2
u128219555,16,8,16,1
u14461561,10,1,10,7
u1222796311168077824,10,2,10,3
u31114386,10,1,10,5
u4453812625,10,2,7,0
u24516595,16,2,1,2
u23616550,0,0,2,7
u47316108,10,6,10,2
u33056274,10,2,2,0
u273730280,10,4,10,7
u2780340674,16,2,1,7
u1367057849738661888,10,2,7,0
u290399671,8,0,2,2
u328679423,10,4,2,7
u2796861798,7,0,2,2
u121588816,16,8,16,1
u4184424494,2,7,1,2
u1257689418888089600,10,1,16,8
u1123536127908966400,2,2,2,2
u882958562296819714,2,4,2,0
u2278506745,7,0,7,0
u2479226604,16,8,16,2
u130617778,10,2,13,1
u404009035,12,4,12,4
u929731178223095810,12,4,12,0
u887664048275419136,12,7,12,6
u2517881221,12,7,12,0
u219295651,12,4,2,7
u47035609,13,0,10,7
u1323340710,0,0,11,0
u28021635,10,0,0,0
u18286139,10,2,10,4
u564051181,0,0,2,1
u15294170,10,2,8,1
u480782173,13,0,10,7
u1095834875716874245,2,2,2,4
u788430113859854336,2,7,10,2
u127076127,2,2,2,2
u92182169,14,6,2,0
u292634416,0,0,2,7
u363801092,0,8,1,8
u45409867,10,2,10,7
u2155987393,10,5,10,5
u1146479464869707779,16,7,0,2
u1147051135179603968,8,2,6,0
u45870897,10,2,12,1
u14145879,16,8,14,7
u64197283,16,4,8,0
u809124436880322561,10,3,13,0
u1030198380868321280,16,4,0,1
u14994676,10,4,2,2
u737049250366820356,16,2,0,0
u1009716150895341568,2,7,2,7
u826261914,16,8,3,0
u1062831969476771842,10,2,10,7
u931250955466739712,10,2,10,5
u1594021728,16,2,12,4
u3021556996,16,2,16,5
u2758948984,10,2,0,0
u20729766,0,4,2,7
u19679561,2,0,2,4
u48111864,10,2,10,6
u426689320,10,4,5,0
u1549668462,14,0,6,0
u144091285,10,2,14,6
u20804020,2,0,1,0
u343928585,11,6,1,7
u75044835,14,7,2,0
u1596861086,10,7,2,1
u1193161667854700545,10,4,12,4
u144276525,2,7,10,2
u250349129,12,7,10,4
u1688598361,16,0,2,4
u37547071,1,2,7,0
u2341853726,0,0,10,4
u1469802380,2,0,1,4
u1351904422046167040,16,1,2,7
u72516101,10,7,0,4
u22691822,12,7,12,6
u60409216,2,0,13,1
u373625763,16,2,10,4
u19989030,2,0,1,7
u519379728,0,0,2,4
u489440249,12,0,12,4
u70736359,10,0,4,0
u1450924489374588928,10,4,14,7
u1417974803030499330,2,4,10,2
u40680478,10,2,0,0
u787388190,10,3,10,4
u3057953574,1,2,1,4
u879317848526643202,14,4,11,0
u2584852524,12,7,10,4
u1247567083468214281,10,4,1,4
u1226329195,10,2,2,4
u601888277,10,4,0,0
u24673980,7,0,0,0
u20052899,16,7,10,1
u130082288,2,4,2,0
u382181117,10,2,2,0
u358165174,14,6,14,6
u1386752516285681664,12,0,14,7
u1379415817285210115,10,4,12,0
u615947753,10,2,10,7
u23065104,13,2,16,5
u153088095,16,2,2,7
u562926437,10,2,10,1
u1278692356980703233,0,0,2,0
u162858993,16,6,10,7
u1374645842284580866,10,0,2,4
u467844200,0,0,14,2
u1354919270375940099,10,2,1,4
u237899667,10,7,10,1
u138046236,1,7,1,7
u223519790,10,7,2,5
u1380846037,10,7,2,8
u1316057665949310977,10,3,10,2
u317956871,1,2,1,2
u192272849,16,0,16,3
u528990386,1,7,1,5
u460489687,0,0,0,0
u71352718,1,0,2,4
u225013119,16,0,16,1
u64391809,10,4,10,6
u264069839,10,2,10,7
u329782236,10,3,10,7
u4439444062,11,0,7,0
u20142046,16,2,10,0
u3249125365,7,0,7,0
u1286134950,2,0,1,0
u20311677,10,3,16,1
u162071541,10,1,10,0
u2230539338,16,2,1,7
u986918701009162246,2,0,10,2
u772239187,2,4,12,3
u47366935,0,0,2,4
u49024357,10,2,10,2
u1620223160,2,0,2,0
u984172899308392448,10,2,10,1
u1234686228,1,7,2,1
u1300410913896439811,10,6,1,2
u1335356612396118016,10,4,1,2
u311439292,10,2,2,7
u328778410,16,4,3,0
u42622053,1,2,2,4
u1259956813006622721,10,4,10,1
u730354615716175872,14,6,7,4
u1316739027471675394,2,4,10,2
u36943502,10,1,2,7
u1169611155796582400,0,0,0,6
u1533648756,16,8,2,0
u21510888,16,3,1,2
u2182214778,16,4,2,0
u336571023,16,0,7,0
u746929086,10,7,2,0
u1275436902,1,4,1,2
u1200502211391959042,14,7,14,4
u138141969,10,1,10,3
u177585170,16,7,0,0
u297480401,16,2,16,0
u724647542,2,7,0,7
u18282398,10,4,9,1
u3069870087,10,0,2,7
u72827013,10,7,0,0
u385932062,2,3,10,1
u365338991,2,2,10,1
u743975764702408704,2,0,2,0
u2394485621,10,7,2,0
u1070442774397243393,16,4,10,2
u339791868,0,2,0,4
u21020637,2,7,5,0
u27422180,10,4,16,7
u91231986,16,0,2,0
u15643915,2,0,2,7
u60854393,10,6,1,2
u14048887,10,4,10,4
u92127426,10,7,1,0
u78072676,7,0,4,4
u1268634768855318530,10,0,2,4
u947834276959215618,14,7,3,3
u41779021,16,7,2,0
u1713311426,16,0,2,4
u2260837674,10,7,4,0
u1019967199,10,4,10,7
u2371069948,10,2,2,0
u1573529905,2,0,3,7
u1103222781536321537,10,2,1,2
u45961660,2,7,10,2
u517352829,16,4,2,7
u43881614,10,1,10,4
u85436197,2,0,16,4
u39993480,16,5,2,7
u130280613,10,4,16,0
u330164748,0,0,12,4
u2416620920,13,2,0,0
u875815659917193217,16,0,0,7
u308096812,12,0,1,4
u1189129040243900418,0,0,0,7
u41238987,7,1,7,1
u200695101,2,2,2,7
u493678717,3,0,3,0
u1214108358292041728,13,1,10,2
u224004614,2,4,2,0
u800285348261556224,10,4,1,2
u208250069,0,0,10,1
u751615724649582593,2,0,2,4
u1269804157,10,8,2,7
u27964880,10,1,10,3
u114968487,10,2,10,4
u159454866,10,1,10,6
u210149710,10,3,10,7
u123220773,10,4,1,7
u436576452,2,4,2,2
u1325760627617525761,16,2,7,0
u1376420982114693120,16,8,16,3
u2535158138,2,0,2,0
u37418699,16,0,14,7
u15222743,16,0,5,5
u254229296,3,0,3,0
u969275161,14,6,10,3
u375913830,2,7,1,2
u876657988513271808,14,6,1,2
u1084774334516862976,14,0,14,0
u24215154,16,4,0,0
u16496156,2,0,16,1
u149210327,16,0,7,0
u1078771848882593793,16,2,1,7
u1300922722902519808,16,8,2,4
u16888607,14,2,14,6
u1260597074036355072,2,2,2,1
u4602318258,2,7,14,0
u1255597925368868864,14,7,2,3
u908485822005030913,14,6,16,0
u335601961,16,0,14,7
u546197083,2,7,2,2
u389544877,2,0,2,0
u160781725,2,4,14,7
u985993135141433344,16,8,2,4
u27273895,14,0,0,0
u825832497539723264,2,2,14,2
u1023991506934419456,15,2,15,0
u14154963,16,8,14,6
u486059124,2,4,3,0
u38362690,8,7,16,8
u35413856,16,8,16,8
u107755674,2,0,2,7
u54091737,16,2,3,0
u2491688827,16,0,2,3
u1145337386995466241,16,8,16,8
u2234623872,2,4,14,7
u106248918,10,4,0,0
u562291920,5,7,4,0
u373619567,10,4,2,4
u24815351,1,3,1,3
u240883644,14,0,2,4
u1145720908994220033,14,6,0,0
u2244994945,14,4,1,7
u1075056836183818243,16,0,0,0
u1058520120,10,2,2,0
u17796491,10,4,14,0
u1032290077,2,8,2,0
u27655610,0,0,10,0
u703775726365966336,7,6,10,2
u24574911,7,0,2,0
u2524769456,14,4,14,3
u104445010,10,2,10,1
u1619729006,10,2,15,0
u164208193,14,0,6,0
u1064347002513866752,2,7,2,7
u5697222,14,8,7,0
u297174372,14,0,2,1
u1723662264,14,0,2,4
u1155919832451362816,2,0,2,7
u2583300390,16,0,2,7
u841028845,2,7,2,3
u400882913,14,4,14,4
u1014895851888676866,2,7,2,0
u454313925,10,7,16,1
u349658423,16,2,8,0
u39253470,10,1,10,2
u752967707277029376,14,0,14,0
u46751590,11,1,14,4
u23819454,15,0,0,4
u29529509,11,0,0,0
u22049097,16,4,2,0
u3305738758,5,0,16,7
u18582812,2,4,10,3
u17846546,0,8,7,0
u4028680572,16,0,7,7
u4805175613,4,0,0,1
u16145097,12,7,10,0
u16130330,12,7,12,0
u94818435,12,7,14,2
u126687808,14,4,7,7
u45167431,3,0,0,6
u449349346,8,0,3,0
u3348693154,2,7,7,4
u6211972,16,0,3,0
u23724008,7,0,14,7
u883623015405293569,5,0,7,1
u1139207026603675649,14,7,1,4
u2374380710,7,0,7,4
u741285542,2,0,2,7
u21295041,2,1,2,1
u906114242574557185,14,7,2,4
u66761201,16,0,2,2
u12497,14,0,14,7
u34895955,12,7,0,0
u29089797,14,7,14,2
u33521530,14,0,9,0
u140825723,15,0,8,0
u1285142519525892098,2,7,1,7
u985741465,14,0,10,4
u15577665,1,7,1,7
u50809609,7,0,7,0
u221378940,7,0,7,0
u317917073,2,2,2,7
u1577241403,1,0,1,6
u617962528,10,2,2,7
u67845401,2,7,2,7
u1447891322933743622,2,0,10,0
u951985987,14,7,2,1
u282815200,2,7,3,0
u318057318,2,4,11,0
u199812249,10,1,0,0
u48018389,10,2,5,0
u1011348047094321153,16,8,7,0
u2530105195,10,2,2,0
u620741147,14,0,2,0
u3117611679,14,0,14,6
u44333,10,1,0,0
u38276758,14,4,10,7
u837008119947542528,8,1,8,1
u1273285794833281024,12,6,0,0
u860573940774731777,16,1,10,3
u4149978441,14,4,14,4
u3033251831,12,0,2,0
u742708500,10,0,7,0
u1201075501374291969,14,7,14,0
u961199479604023296,2,7,1,0
u1051543739376779264,10,2,14,4
u83447547,16,2,14,7
u1372821887739367424,2,7,1,4
u89036871,2,0,14,7
u2381442157,14,4,14,0
u851622726217342977,12,7,10,0
u83843474,16,0,7,0
u21506708,14,4,10,2
u1351090496261783554,7,4,12,6
u760577001669419008,2,4,1,4
u957829382264954885,14,7,12,7
u1292966965288546304,12,0,14,0
u2617700354,16,8,14,7
u1315560568925949953,10,7,8,0
u57542239,16,0,0,0
u342832365,2,0,0,0
u198150177,12,4,2,3
u15066876,14,7,16,1
u1271878260398448640,16,4,12,0
u24923980,1,7,15,0
u381899263,12,7,2,0
u4826308981,10,1,0,0
u68597037,2,7,2,6
u790280056451043328,3,0,2,2
u2545244784,12,0,12,0
u337850159,7,0,7,0
u1118955918991998977,14,2,14,2
u19457301,10,3,6,0
u1241859177712099329,7,0,14,6
u9687722,14,0,10,7
u1294547576407183360,14,7,7,0
u363365134,8,0,8,0
u748245178125787136,2,0,7,0
